cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,cosine_similarity_expanding
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2021,2022,0.3596,6777,592,font_heading,font_heading,0.3651
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2022,2023,0.6888,592,532,font_heading,font_heading,0.6889
16306,Rossi Residencial S.A. - Em Recuperação Judicial,2023,2024,0.2043,532,4224,font_heading,font_heading,0.1962
17329,ENGIE BRASIL,2010,2011,0.0,670,2661,font_heading,font_heading,0.0
17329,ENGIE BRASIL,2011,2012,0.002,2661,4876,font_heading,regex_only,0.0024
17329,ENGIE BRASIL,2012,2013,0.0219,4876,234,regex_only,font_heading,0.0234
17329,ENGIE BRASIL,2013,2014,0.0413,234,14428,font_heading,font_heading,0.0472
17329,ENGIE BRASIL,2014,2015,0.0453,14428,242,font_heading,font_heading,0.0512
17329,ENGIE BRASIL,2015,2016,1.0,242,242,font_heading,font_heading,1.0
17329,ENGIE BRASIL,2016,2017,0.1001,242,3983,font_heading,font_heading,0.1092
17329,ENGIE BRASIL,2017,2018,0.9339,3983,4181,font_heading,font_heading,0.9347
17329,ENGIE BRASIL,2018,2019,0.0823,4181,325,font_heading,font_heading,0.0872
17329,ENGIE BRASIL,2019,2021,0.1912,325,25142,font_heading,font_heading,0.1945
17329,ENGIE BRASIL,2021,2022,0.1144,25142,244,font_heading,font_heading,0.1143
17329,ENGIE BRASIL,2022,2023,0.0697,244,382,font_heading,font_heading,0.0703
17329,ENGIE BRASIL,2023,2024,0.4151,382,1127,font_heading,font_heading,0.4133
17450,RUMO S.A.,2010,2011,0.9054,7505,11828,font_heading,font_heading,0.901
17450,RUMO S.A.,2011,2012,0.0487,11828,719,font_heading,regex_only,0.0536
17450,RUMO S.A.,2012,2013,0.0417,719,8015,regex_only,font_heading,0.0435
17450,RUMO S.A.,2013,2014,0.7657,8015,9752,font_heading,font_heading,0.7575
17450,RUMO S.A.,2014,2015,0.2171,9752,3870,font_heading,font_heading,0.2082
17450,RUMO S.A.,2015,2016,0.2454,3870,7952,font_heading,font_heading,0.2439
17450,RUMO S.A.,2016,2017,0.7859,7952,8119,font_heading,font_heading,0.7784
17450,RUMO S.A.,2017,2018,0.8213,8119,8182,font_heading,font_heading,0.8186
17450,RUMO S.A.,2018,2019,0.1504,8182,3119,font_heading,font_heading,0.1501
17450,RUMO S.A.,2019,2020,0.0776,3119,5555,font_heading,font_heading,0.0774
17450,RUMO S.A.,2020,2021,0.0911,5555,6332,font_heading,regex_only,0.0842
17450,RUMO S.A.,2021,2022,0.9951,6332,6541,regex_only,regex_only,0.995
17450,RUMO S.A.,2022,2023,0.1465,6541,35683,regex_only,font_heading,0.1423
17450,RUMO S.A.,2023,2024,0.9617,35683,38856,font_heading,font_heading,0.9614
17639,TIM Participacoes SA,2011,2012,0.8962,7272,8906,font_heading,font_heading,0.9046
17639,TIM Participacoes SA,2012,2013,0.9068,8906,11300,font_heading,font_heading,0.907
17639,TIM Participacoes SA,2013,2014,0.9122,11300,8088,font_heading,font_heading,0.915
17639,TIM Participacoes SA,2014,2015,0.7903,8088,6079,font_heading,font_heading,0.7843
17639,TIM Participacoes SA,2015,2016,0.0248,6079,1772,font_heading,font_heading,0.025
17639,TIM Participacoes SA,2016,2017,0.0352,1772,6568,font_heading,font_heading,0.0357
17639,TIM Participacoes SA,2017,2018,0.8681,6568,6357,font_heading,font_heading,0.8701
17639,TIM Participacoes SA,2018,2019,0.8766,6357,6240,font_heading,font_heading,0.8729
17671,TELEF BRASIL,2010,2011,0.34,1797,15931,font_heading,font_heading,0.3355
17671,TELEF BRASIL,2011,2012,0.878,15931,20580,font_heading,font_heading,0.8815
17671,TELEF BRASIL,2012,2013,0.89,20580,23636,font_heading,font_heading,0.8919
17671,TELEF BRASIL,2013,2014,0.8321,23636,23534,font_heading,font_heading,0.8391
17671,TELEF BRASIL,2014,2015,0.7953,23534,28026,font_heading,font_heading,0.8368
17671,TELEF BRASIL,2015,2016,0.7567,28026,17162,font_heading,font_heading,0.7518
17671,TELEF BRASIL,2016,2017,0.6586,17162,8175,font_heading,font_heading,0.6621
17671,TELEF BRASIL,2017,2018,0.9178,8175,10249,font_heading,font_heading,0.9173
17671,TELEF BRASIL,2018,2019,0.7222,10249,7547,font_heading,font_heading,0.7226
17671,TELEF BRASIL,2019,2020,0.8558,7547,12121,font_heading,font_heading,0.8584
17671,TELEF BRASIL,2020,2021,0.7142,12121,6982,font_heading,font_heading,0.7102
17671,TELEF BRASIL,2021,2022,0.1476,6982,5949,font_heading,regex_only,0.1421
17671,TELEF BRASIL,2022,2023,0.2099,5949,15075,regex_only,font_heading,0.2042
17671,TELEF BRASIL,2023,2024,0.8103,15075,18193,font_heading,font_heading,0.809
17892,Santos Brasil Participações S.A.,2010,2011,0.9263,5883,6853,font_heading,font_heading,0.9329
17892,Santos Brasil Participações S.A.,2011,2012,0.8443,6853,5831,font_heading,font_heading,0.8439
17892,Santos Brasil Participações S.A.,2012,2013,0.8994,5831,3989,font_heading,font_heading,0.9077
17892,Santos Brasil Participações S.A.,2013,2014,0.8721,3989,3963,font_heading,font_heading,0.8741
17892,Santos Brasil Participações S.A.,2014,2015,0.9385,3963,4688,font_heading,font_heading,0.9383
17892,Santos Brasil Participações S.A.,2015,2016,0.8093,4688,6844,font_heading,font_heading,0.8112
17892,Santos Brasil Participações S.A.,2016,2017,0.7334,6844,4598,font_heading,font_heading,0.7407
17892,Santos Brasil Participações S.A.,2017,2018,0.6673,4598,6202,font_heading,font_heading,0.6475
17892,Santos Brasil Participações S.A.,2018,2019,0.8326,6202,8711,font_heading,font_heading,0.8377
17892,Santos Brasil Participações S.A.,2019,2020,0.8263,8711,7312,font_heading,font_heading,0.8198
17892,Santos Brasil Participações S.A.,2020,2021,0.9599,7312,7143,font_heading,font_heading,0.961
17892,Santos Brasil Participações S.A.,2021,2022,0.9586,7143,7046,font_heading,font_heading,0.9588
17892,Santos Brasil Participações S.A.,2022,2023,0.8323,7046,5564,font_heading,font_heading,0.8338
17892,Santos Brasil Participações S.A.,2023,2024,0.8599,5564,7757,font_heading,font_heading,0.8599
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2010,2011,0.7697,7070,3738,font_heading,font_heading,0.744
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2011,2012,0.4587,3738,4116,font_heading,font_heading,0.4571
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2012,2013,0.7861,4116,6043,font_heading,font_heading,0.78
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2013,2014,0.5245,6043,1649,font_heading,font_heading,0.5336
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2014,2015,0.8652,1649,1008,font_heading,font_heading,0.8654
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2015,2016,0.0,1008,296,font_heading,font_heading,0.0
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2016,2018,0.3515,296,355,font_heading,font_heading,0.3639
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2018,2019,0.0954,355,45386,font_heading,font_heading,0.0998
17914,Massa Falida da MMX Mineração e Metálicos S.A.,2019,2020,0.4134,45386,1405,font_heading,regex_only,0.4078
17973,COGNA ON,2010,2011,0.4233,16541,8108,regex_only,regex_only,0.476
17973,COGNA ON,2011,2012,0.8058,8108,7654,regex_only,regex_only,0.8091
17973,COGNA ON,2012,2013,0.1967,7654,4153,regex_only,font_heading,0.2082
17973,COGNA ON,2013,2014,0.5463,4153,7624,font_heading,font_heading,0.5692
17973,COGNA ON,2014,2015,0.6802,7624,4975,font_heading,font_heading,0.696
17973,COGNA ON,2015,2016,0.8332,4975,3968,font_heading,font_heading,0.842
17973,COGNA ON,2016,2017,0.9719,3968,3638,font_heading,font_heading,0.9716
17973,COGNA ON,2017,2018,0.4373,3638,4416,font_heading,font_heading,0.4468
17973,COGNA ON,2018,2019,0.1307,4416,2791,font_heading,regex_only,0.1327
17973,COGNA ON,2019,2020,0.2371,2791,2263,regex_only,regex_only,0.2859
17973,COGNA ON,2020,2021,0.1346,2263,7109,regex_only,regex_only,0.1325
17973,COGNA ON,2021,2022,0.1763,7109,1844,regex_only,regex_only,0.1749
17973,COGNA ON,2022,2023,0.1745,1844,6288,regex_only,regex_only,0.1708
17973,COGNA ON,2023,2024,0.2539,6288,7370,regex_only,font_heading,0.254
18112,Cia de Bebidas das Americas-Ambev,2010,2011,0.6668,7608,4698,font_heading,font_heading,0.6597
18112,Cia de Bebidas das Americas-Ambev,2011,2012,0.7992,4698,3427,font_heading,font_heading,0.8187
18350,AES Tiete SA,2010,2012,0.5293,5353,6396,font_heading,font_heading,0.5484
18350,AES Tiete SA,2012,2013,0.9106,6396,8936,font_heading,font_heading,0.9173
18350,AES Tiete SA,2013,2014,0.9493,8936,10457,font_heading,font_heading,0.9507
18376,ISA ENERGIA,2010,2011,0.0711,22902,1465,regex_only,regex_only,0.0868
18376,ISA ENERGIA,2011,2012,0.2478,1465,17636,regex_only,font_heading,0.2536
18376,ISA ENERGIA,2012,2013,0.8124,17636,13921,font_heading,font_heading,0.8134
18376,ISA ENERGIA,2013,2014,0.9257,13921,12130,font_heading,font_heading,0.9262
18376,ISA ENERGIA,2014,2015,0.9295,12130,11348,font_heading,font_heading,0.9262
18376,ISA ENERGIA,2015,2016,0.9748,11348,12544,font_heading,font_heading,0.9733
18376,ISA ENERGIA,2016,2017,0.8745,12544,19250,font_heading,font_heading,0.874
18376,ISA ENERGIA,2017,2018,0.6972,19250,15529,font_heading,font_heading,0.7019
18376,ISA ENERGIA,2018,2019,0.0974,15529,13122,font_heading,regex_only,0.0959
18376,ISA ENERGIA,2019,2020,0.0146,13122,101,regex_only,font_heading,0.0143
18376,ISA ENERGIA,2020,2021,0.0753,101,17697,font_heading,font_heading,0.0769
18376,ISA ENERGIA,2021,2022,0.0491,17697,137,font_heading,font_heading,0.0497
18376,ISA ENERGIA,2022,2023,0.0297,137,8302,font_heading,regex_only,0.0294
18376,ISA ENERGIA,2023,2024,0.0297,8302,137,regex_only,font_heading,0.0295
18465,ULTRAPAR,2010,2011,0.8541,15528,14492,font_heading,font_heading,0.8743
18465,ULTRAPAR,2011,2012,0.1489,14492,1399,font_heading,regex_only,0.1505
18465,ULTRAPAR,2012,2013,0.1647,1399,19898,regex_only,font_heading,0.164
18465,ULTRAPAR,2013,2014,0.9427,19898,17312,font_heading,font_heading,0.9452
18465,ULTRAPAR,2014,2015,0.9465,17312,16113,font_heading,font_heading,0.9464
18465,ULTRAPAR,2015,2016,0.9475,16113,18070,font_heading,font_heading,0.9473
18465,ULTRAPAR,2016,2017,0.9222,18070,21145,font_heading,font_heading,0.9179
18465,ULTRAPAR,2017,2018,0.9207,21145,22697,font_heading,font_heading,0.9216
18465,ULTRAPAR,2018,2019,0.2941,22697,7980,font_heading,regex_only,0.2968
18465,ULTRAPAR,2019,2020,0.2053,7980,7765,regex_only,font_heading,0.2005
18465,ULTRAPAR,2020,2022,0.7124,7765,15272,font_heading,font_heading,0.7108
18465,ULTRAPAR,2022,2023,0.4924,15272,3756,font_heading,font_heading,0.4943
18465,ULTRAPAR,2023,2024,0.2636,3756,1063,font_heading,font_heading,0.2635
18627,Cia. de Saneamento do Paraná (Sanepar),2011,2012,0.4293,38619,373,regex_only,font_heading,0.3907
18627,Cia. de Saneamento do Paraná (Sanepar),2012,2013,0.0682,373,14723,font_heading,font_heading,0.0749
18627,Cia. de Saneamento do Paraná (Sanepar),2013,2014,0.1228,14723,24218,font_heading,regex_only,0.1201
18627,Cia. de Saneamento do Paraná (Sanepar),2014,2015,0.7242,24218,29849,regex_only,regex_only,0.7251
18627,Cia. de Saneamento do Paraná (Sanepar),2015,2016,0.775,29849,36790,regex_only,regex_only,0.77
18627,Cia. de Saneamento do Paraná (Sanepar),2016,2017,0.0561,36790,1241,regex_only,font_heading,0.0594
18627,Cia. de Saneamento do Paraná (Sanepar),2017,2018,0.361,1241,11296,font_heading,font_heading,0.3632
18627,Cia. de Saneamento do Paraná (Sanepar),2018,2019,0.8922,11296,14689,font_heading,font_heading,0.8959
18627,Cia. de Saneamento do Paraná (Sanepar),2019,2020,0.9212,14689,18037,font_heading,font_heading,0.923
18627,Cia. de Saneamento do Paraná (Sanepar),2020,2021,0.9927,18037,19434,font_heading,font_heading,0.9926
18627,Cia. de Saneamento do Paraná (Sanepar),2021,2022,0.9871,19434,20248,font_heading,font_heading,0.9871
18627,Cia. de Saneamento do Paraná (Sanepar),2022,2023,0.9922,20248,19989,font_heading,font_heading,0.9922
18627,Cia. de Saneamento do Paraná (Sanepar),2023,2024,0.8392,19989,16772,font_heading,font_heading,0.839
18660,CPFL ENERGIA,2010,2011,0.5971,458,829,font_heading,font_heading,0.5861
18660,CPFL ENERGIA,2011,2012,0.7549,829,2420,font_heading,font_heading,0.7435
18660,CPFL ENERGIA,2012,2013,0.8187,2420,4436,font_heading,font_heading,0.8165
18660,CPFL ENERGIA,2013,2014,0.8293,4436,3403,font_heading,font_heading,0.8312
18660,CPFL ENERGIA,2014,2015,0.9107,3403,4678,font_heading,font_heading,0.9144
18660,CPFL ENERGIA,2015,2016,0.9096,4678,4904,font_heading,font_heading,0.9092
18660,CPFL ENERGIA,2016,2017,0.4979,4904,19138,font_heading,font_heading,0.495
18660,CPFL ENERGIA,2017,2018,0.5816,19138,10117,font_heading,font_heading,0.5819
18660,CPFL ENERGIA,2018,2019,0.8947,10117,7733,font_heading,font_heading,0.8949
18660,CPFL ENERGIA,2019,2020,0.9191,7733,7737,font_heading,font_heading,0.9194
18660,CPFL ENERGIA,2020,2021,0.5868,7737,1691,font_heading,font_heading,0.5913
18660,CPFL ENERGIA,2021,2022,0.6325,1691,9052,font_heading,font_heading,0.6338
18660,CPFL ENERGIA,2022,2023,0.9724,9052,8482,font_heading,font_heading,0.9725
18660,CPFL ENERGIA,2023,2024,0.461,8482,4118,font_heading,font_heading,0.4603
18724,BRADESPAR,2010,2011,0.4666,7934,2379,font_heading,font_heading,0.4773
18724,BRADESPAR,2011,2012,0.907,2379,1976,font_heading,font_heading,0.9105
18724,BRADESPAR,2012,2013,0.9396,1976,2862,font_heading,font_heading,0.9395
18724,BRADESPAR,2013,2014,0.8728,2862,1956,font_heading,font_heading,0.8741
18724,BRADESPAR,2014,2015,0.6353,1956,1654,font_heading,font_heading,0.6362
18724,BRADESPAR,2015,2016,0.2378,1654,43152,font_heading,font_heading,0.2419
18724,BRADESPAR,2016,2017,0.911,43152,58200,font_heading,font_heading,0.9114
18724,BRADESPAR,2017,2018,0.8137,58200,63961,font_heading,font_heading,0.8246
18724,BRADESPAR,2018,2019,0.3811,63961,2393,font_heading,font_heading,0.3888
18724,BRADESPAR,2019,2020,0.8696,2393,2468,font_heading,font_heading,0.8707
18724,BRADESPAR,2020,2021,0.1037,2468,24268,font_heading,regex_only,0.1024
18821,MOTIVA SA,2010,2011,0.6744,25484,40609,font_heading,font_heading,0.7082
18821,MOTIVA SA,2011,2012,0.1113,40609,272,font_heading,regex_only,0.1359
18821,MOTIVA SA,2012,2013,0.039,272,9556,regex_only,font_heading,0.0466
18821,MOTIVA SA,2013,2014,0.9757,9556,9391,font_heading,font_heading,0.976
18821,MOTIVA SA,2014,2015,0.9381,9391,9423,font_heading,font_heading,0.9435
18821,MOTIVA SA,2015,2016,0.9281,9423,13449,font_heading,font_heading,0.9324
18821,MOTIVA SA,2016,2017,0.9208,13449,11710,font_heading,font_heading,0.925
18821,MOTIVA SA,2017,2018,0.945,11710,9348,font_heading,font_heading,0.9475
18821,MOTIVA SA,2018,2019,0.2958,9348,4644,font_heading,font_heading,0.3737
18821,MOTIVA SA,2019,2020,0.588,4644,31458,font_heading,font_heading,0.5929
18821,MOTIVA SA,2020,2021,0.8213,31458,54787,font_heading,font_heading,0.8206
18821,MOTIVA SA,2021,2022,0.6852,54787,13867,font_heading,font_heading,0.6853
18821,MOTIVA SA,2022,2023,0.9406,13867,12155,font_heading,font_heading,0.9407
18821,MOTIVA SA,2023,2024,0.0465,12155,2349,font_heading,regex_only,0.0447
18961,Anhanguera Educacional Participacoes S/A,2010,2011,0.8601,7318,9695,font_heading,font_heading,0.867
18961,Anhanguera Educacional Participacoes S/A,2011,2012,0.9057,9695,9341,font_heading,font_heading,0.9109
18961,Anhanguera Educacional Participacoes S/A,2012,2013,0.9692,9341,10159,font_heading,font_heading,0.972
18970,AES Tiete Energia SA,2010,2011,0.9261,21324,17273,font_heading,font_heading,0.9277
18970,AES Tiete Energia SA,2011,2012,0.8438,17273,23970,font_heading,font_heading,0.8375
18970,AES Tiete Energia SA,2012,2013,0.9736,23970,21373,font_heading,font_heading,0.973
18970,AES Tiete Energia SA,2013,2014,0.9887,21373,24916,font_heading,font_heading,0.9881
18970,AES Tiete Energia SA,2014,2015,0.2276,24916,105048,font_heading,font_heading,0.2167
18970,AES Tiete Energia SA,2015,2016,0.9141,105048,111518,font_heading,font_heading,0.916
18970,AES Tiete Energia SA,2016,2017,0.1498,111518,1974,font_heading,regex_only,0.1522
18970,AES Tiete Energia SA,2017,2018,0.2218,1974,23115,regex_only,regex_only,0.2277
18970,AES Tiete Energia SA,2018,2019,0.1378,23115,18844,regex_only,font_heading,0.1341
18970,AES Tiete Energia SA,2019,2020,0.8016,18844,15938,font_heading,font_heading,0.8051
19445,COPASA,2010,2011,0.9812,17572,20361,font_heading,font_heading,0.9826
19445,COPASA,2011,2012,0.9584,20361,24805,font_heading,font_heading,0.9598
19445,COPASA,2012,2013,0.9548,24805,26143,font_heading,font_heading,0.9563
19445,COPASA,2013,2014,0.9416,26143,24595,font_heading,font_heading,0.9412
19445,COPASA,2014,2015,0.5592,24595,16283,font_heading,font_heading,0.552
19445,COPASA,2015,2016,0.8344,16283,10847,font_heading,font_heading,0.8392
19445,COPASA,2016,2017,0.7324,10847,8160,font_heading,font_heading,0.7384
19445,COPASA,2017,2018,0.7819,8160,11609,font_heading,font_heading,0.787
19445,COPASA,2018,2019,0.1108,11609,2137,font_heading,font_heading,0.1137
19445,COPASA,2019,2020,0.9411,2137,1778,font_heading,font_heading,0.9402
19445,COPASA,2020,2021,0.1574,1778,11512,font_heading,font_heading,0.1581
19445,COPASA,2021,2022,0.8096,11512,8878,font_heading,font_heading,0.808
19445,COPASA,2022,2023,0.19,8878,1971,font_heading,font_heading,0.1867
19445,COPASA,2023,2024,0.1679,1971,9557,font_heading,font_heading,0.1655
19453,Ecorodovias Infraestrutura e Logística S.A.,2011,2012,0.3528,12746,12126,font_heading,font_heading,0.3703
19453,Ecorodovias Infraestrutura e Logística S.A.,2012,2013,0.3003,12126,15705,font_heading,font_heading,0.3119
19453,Ecorodovias Infraestrutura e Logística S.A.,2013,2014,0.8276,15705,13159,font_heading,font_heading,0.8404
19453,Ecorodovias Infraestrutura e Logística S.A.,2014,2015,0.9071,13159,15235,font_heading,font_heading,0.9124
19453,Ecorodovias Infraestrutura e Logística S.A.,2015,2016,0.917,15235,14580,font_heading,font_heading,0.919
19453,Ecorodovias Infraestrutura e Logística S.A.,2016,2017,0.498,14580,25398,font_heading,font_heading,0.5115
19453,Ecorodovias Infraestrutura e Logística S.A.,2017,2018,0.8886,25398,30686,font_heading,font_heading,0.8904
19453,Ecorodovias Infraestrutura e Logística S.A.,2018,2019,0.9827,30686,36829,font_heading,font_heading,0.9831
19453,Ecorodovias Infraestrutura e Logística S.A.,2019,2020,0.3969,36829,8710,font_heading,font_heading,0.4023
19453,Ecorodovias Infraestrutura e Logística S.A.,2020,2021,0.9051,8710,10566,font_heading,font_heading,0.9055
19453,Ecorodovias Infraestrutura e Logística S.A.,2021,2022,0.3687,10566,13937,font_heading,font_heading,0.3689
19453,Ecorodovias Infraestrutura e Logística S.A.,2022,2023,0.7821,13937,9155,font_heading,font_heading,0.7837
19453,Ecorodovias Infraestrutura e Logística S.A.,2023,2024,0.3658,9155,10653,font_heading,font_heading,0.366
19550,NATURA,2010,2011,0.8192,3482,3236,regex_only,regex_only,0.8371
19550,NATURA,2011,2012,0.5688,3236,7021,regex_only,regex_only,0.6224
19550,NATURA,2012,2013,0.3414,7021,4171,regex_only,font_heading,0.3785
19550,NATURA,2013,2014,0.7552,4171,9018,font_heading,font_heading,0.7649
19550,NATURA,2014,2015,0.9889,9018,9237,font_heading,font_heading,0.9885
19550,NATURA,2015,2016,0.4199,9237,5875,font_heading,regex_only,0.4177
19550,NATURA,2016,2017,0.4269,5875,15583,regex_only,font_heading,0.4185
19550,NATURA,2017,2018,0.0683,15583,357,font_heading,font_heading,0.0715
19550,NATURA,2018,2019,0.0978,357,128,font_heading,font_heading,0.0992
19550,NATURA,2019,2020,1.0,128,189,font_heading,font_heading,1.0
19550,NATURA,2020,2021,1.0,189,177,font_heading,font_heading,1.0
19550,NATURA,2021,2022,1.0,177,177,font_heading,font_heading,1.0
19550,NATURA,2022,2024,1.0,177,171,font_heading,font_heading,1.0
19569,Gol Linhas Aéreas Inteligentes S.A.,2010,2011,0.803,14125,18663,font_heading,font_heading,0.8149
19569,Gol Linhas Aéreas Inteligentes S.A.,2011,2012,0.8072,18663,22460,font_heading,font_heading,0.8398
19569,Gol Linhas Aéreas Inteligentes S.A.,2012,2013,0.7723,22460,16187,font_heading,font_heading,0.8015
19569,Gol Linhas Aéreas Inteligentes S.A.,2013,2014,0.7852,16187,12215,font_heading,font_heading,0.7968
19569,Gol Linhas Aéreas Inteligentes S.A.,2014,2015,0.8646,12215,12418,font_heading,font_heading,0.8525
19569,Gol Linhas Aéreas Inteligentes S.A.,2015,2016,0.7952,12418,6087,font_heading,font_heading,0.7995
19569,Gol Linhas Aéreas Inteligentes S.A.,2016,2017,0.8751,6087,15564,font_heading,font_heading,0.873
19569,Gol Linhas Aéreas Inteligentes S.A.,2017,2018,0.865,15564,15388,font_heading,font_heading,0.8659
19569,Gol Linhas Aéreas Inteligentes S.A.,2018,2019,0.7514,15388,13222,font_heading,font_heading,0.8086
19569,Gol Linhas Aéreas Inteligentes S.A.,2019,2020,0.6871,13222,17146,font_heading,font_heading,0.6905
19569,Gol Linhas Aéreas Inteligentes S.A.,2020,2021,0.8417,17146,14631,font_heading,font_heading,0.8401
19569,Gol Linhas Aéreas Inteligentes S.A.,2021,2022,0.8952,14631,15643,font_heading,font_heading,0.8956
19569,Gol Linhas Aéreas Inteligentes S.A.,2022,2023,0.159,15643,868,font_heading,font_heading,0.1569
19569,Gol Linhas Aéreas Inteligentes S.A.,2023,2024,0.0108,868,382,font_heading,font_heading,0.0109
19615,Grendene SA,2010,2011,0.1184,12037,4377,regex_only,font_heading,0.1383
19615,Grendene SA,2011,2012,0.9449,4377,4654,font_heading,font_heading,0.9424
19615,Grendene SA,2012,2013,0.8184,4654,2755,font_heading,font_heading,0.8184
19615,Grendene SA,2013,2014,0.9829,2755,2857,font_heading,font_heading,0.9828
19615,Grendene SA,2014,2015,0.0566,2857,12130,font_heading,regex_only,0.0592
19615,Grendene SA,2015,2016,0.0574,12130,52,regex_only,font_heading,0.0607
19615,Grendene SA,2016,2017,0.9511,52,38,font_heading,font_heading,0.9461
19615,Grendene SA,2017,2018,1.0,38,38,font_heading,font_heading,1.0
19615,Grendene SA,2018,2019,0.0303,38,5572,font_heading,font_heading,0.0324
19615,Grendene SA,2019,2020,0.8196,5572,4671,font_heading,font_heading,0.8188
19615,Grendene SA,2020,2021,0.2571,4671,18289,font_heading,regex_only,0.2572
19615,Grendene SA,2021,2022,0.7602,18289,12057,regex_only,regex_only,0.7637
19615,Grendene SA,2022,2023,0.055,12057,2214,regex_only,font_heading,0.057
19615,Grendene SA,2023,2024,0.0476,2214,17893,font_heading,regex_only,0.0494
19615,Grendene SA,2024,2025,0.0551,17893,2030,regex_only,font_heading,0.0551
19623,Diagnósticos da América S.A. (Dasa),2010,2011,0.827,8700,8435,font_heading,font_heading,0.8585
19623,Diagnósticos da América S.A. (Dasa),2011,2012,0.8208,8435,10744,font_heading,font_heading,0.826
19623,Diagnósticos da América S.A. (Dasa),2012,2013,0.9047,10744,11315,font_heading,font_heading,0.9085
19623,Diagnósticos da América S.A. (Dasa),2013,2014,0.949,11315,10153,font_heading,font_heading,0.9513
19623,Diagnósticos da América S.A. (Dasa),2014,2015,0.9304,10153,14621,font_heading,font_heading,0.9342
19623,Diagnósticos da América S.A. (Dasa),2015,2016,0.9336,14621,15689,font_heading,font_heading,0.9392
19623,Diagnósticos da América S.A. (Dasa),2016,2017,0.5616,15689,7299,font_heading,font_heading,0.5594
19623,Diagnósticos da América S.A. (Dasa),2017,2018,0.7306,7299,4634,font_heading,font_heading,0.736
19623,Diagnósticos da América S.A. (Dasa),2018,2019,0.8957,4634,3530,font_heading,font_heading,0.8991
19623,Diagnósticos da América S.A. (Dasa),2019,2020,0.8952,3530,5414,font_heading,font_heading,0.9014
19623,Diagnósticos da América S.A. (Dasa),2020,2021,0.7138,5414,9547,font_heading,font_heading,0.7108
19623,Diagnósticos da América S.A. (Dasa),2021,2022,0.8249,9547,5936,font_heading,font_heading,0.8248
19623,Diagnósticos da América S.A. (Dasa),2022,2023,0.3918,5936,1547,font_heading,font_heading,0.3852
19623,Diagnósticos da América S.A. (Dasa),2023,2024,0.2177,1547,10077,font_heading,font_heading,0.2074
19739,LOCALIZA,2010,2011,0.9375,12373,16187,font_heading,font_heading,0.942
19739,LOCALIZA,2011,2012,0.3164,16187,20716,font_heading,regex_only,0.3471
19739,LOCALIZA,2012,2013,0.2936,20716,1422,regex_only,font_heading,0.3307
19739,LOCALIZA,2013,2014,0.3817,1422,21140,font_heading,regex_only,0.4097
19739,LOCALIZA,2014,2015,0.8837,21140,23783,regex_only,regex_only,0.8894
19739,LOCALIZA,2015,2016,0.4264,23783,13819,regex_only,font_heading,0.4423
19739,LOCALIZA,2016,2017,0.9322,13819,18495,font_heading,font_heading,0.9352
19739,LOCALIZA,2017,2018,0.6728,18495,1012,font_heading,font_heading,0.6778
19739,LOCALIZA,2018,2019,0.7439,1012,15977,font_heading,font_heading,0.747
19739,LOCALIZA,2019,2020,0.9313,15977,10470,font_heading,font_heading,0.9329
19739,LOCALIZA,2020,2021,0.9826,10470,11718,font_heading,font_heading,0.9828
19739,LOCALIZA,2021,2022,0.747,11718,22520,font_heading,font_heading,0.7365
19739,LOCALIZA,2022,2023,0.945,22520,24362,font_heading,font_heading,0.945
19739,LOCALIZA,2023,2024,0.951,24362,27006,font_heading,font_heading,0.951
19763,EDP Energias do Brasil S/A,2010,2011,0.8657,69988,64535,font_heading,font_heading,0.8767
19763,EDP Energias do Brasil S/A,2011,2012,0.5177,64535,177605,font_heading,font_heading,0.5184
19763,EDP Energias do Brasil S/A,2012,2013,0.847,177605,173652,font_heading,font_heading,0.8605
19763,EDP Energias do Brasil S/A,2013,2014,0.087,173652,981,font_heading,font_heading,0.0989
19763,EDP Energias do Brasil S/A,2014,2015,0.4296,981,687,font_heading,font_heading,0.4648
19763,EDP Energias do Brasil S/A,2015,2016,0.9169,687,707,font_heading,font_heading,0.928
19763,EDP Energias do Brasil S/A,2016,2017,0.9907,707,709,font_heading,font_heading,0.9913
19763,EDP Energias do Brasil S/A,2017,2018,0.0039,709,904,font_heading,font_heading,0.0042
19763,EDP Energias do Brasil S/A,2018,2019,0.0039,904,776,font_heading,font_heading,0.0041
19763,EDP Energias do Brasil S/A,2019,2020,1.0,776,756,font_heading,font_heading,1.0
19763,EDP Energias do Brasil S/A,2020,2021,0.9304,756,872,font_heading,font_heading,0.9299
19763,EDP Energias do Brasil S/A,2021,2022,1.0,872,790,font_heading,font_heading,1.0
19763,EDP Energias do Brasil S/A,2022,2023,0.9304,790,765,font_heading,font_heading,0.9299
